name,price
Python程序设计 第3版 计算机 网络 程序设计核心编程 python基础教程 pyhton从入,48.50
跟老齐学Python 轻松入门 齐伟Python入门书籍 python核心编程技术python语言编,43.70
Python数据挖掘入门与实践 python3爬虫数据分析 挖掘基础教程/python数据挖掘导论算,41.40
Python机器学习经典实例 计算机网络 程序设计 计算机与互联网 编程语言与程序设计 数据驱动 机,41.40
Python与有限元--基于Python编程的有限元分析及应用扩展 Python编程有限元分析开源框,32.30
OpenCV 3计算机视觉 Python语言实现 原书第2版 计算机教材教程书籍 人脸检测与识别 图,33.10
Selenium 2自动化测试实战-基于Python语言,47.20
Python Web开发 测试驱动方法[英] 珀西瓦尔（Harry J.W. Perciv,106.00
Python文本分析,59.30
Python基础教程(第2版 修订版)(挪)海特兰德9787115353528人民邮电出版,207.00
"数据科学实战手册 R+Python[美]Tony Ojeda,Sean Patrick M",114.00
（正版） 虫术——Python绝技  9787121344565,84.20
零基础学python 零基础学 HTML5+CSS3 零基础学零基础学js sql即查即用,202.30
从零开始学PYTHON数据分析(视频教学版),57.27
编程超有趣 奇妙Python轻松学 第1辑 超级简单的基础知识,55.89
21天学通Python（第2版）,49.04
PYTHON编程基础,32.24
Python极客项目编程 畅销书籍 计算机 正版Python 极客项目编程 [美] Mah,54.40
机器人系统设计与制作:Python语言实现 畅销书籍 计算机 正版机器人系统设计与制作 P,48.00
Python地理数据处理 畅销书籍 计算机 正版 [美]Chris Garrard 加勒德,62.00
Python数据挖掘入门与实践 (澳)罗伯特·莱顿(Robert Layton) 著;杜春 图书籍,46.32
图解数据结构:使用PYTHON 吴灿铭 图书籍,63.60
Python自然语言处理 Steven Bird 图书籍,69.86
"中学生可以这样学Python 董付国,应根球 著 图书籍",34.01
Python数据科学入门 (俄)德米特里·齐诺维耶夫(Dmitry Zinoviev) 著 图书籍,38.46
深入浅出Python机器学习,51.10
编程真好玩+达人迷 Python趣味编程10例 组套装,124.80
Python深度学习-基于TensorFlow,59.25
Python爬虫开发与项目实战,57.70
学习编程第一步-零基础上手Python开发,54.30
从零开始学Python数据分析(视频教学版),50.40
Python测试之道,44.85
包邮深度学习机器学习算法书籍  实用机器学习+深入浅出深度学习+Python大战机器,199.50
Python大战机器学习+TensorFlow+TensorFlow实战+Python,214.50
跟老齐学Python 数据分析 齐伟 python基础教程 Scrapy数据分析处理手册 pytho,56.20
python 程序设计入门到实战 python基础教程 python核心编程 python编程从入门,50.40
Python 3.5从零开始学 自学零基础入门程序员核心编程工程师语言教程技术员设计从入门到精通时间,43.70
图解算法 使用Python 数据结构程序调试方法技巧书数组堆栈链表队列算法书Python语言快速入门,49.00
趣学Python编程 python入门到精通python基础教程编程学习手册程序设计书籍 少年趣味编,31.60
Python基础教程 第3版,79.20
Python全栈数据工程师养成攻略(视频讲解版)张宏伦9787115468697人民邮电出,127.00
Selenium 2自动化测试实战——基于Python语言虫师著9787121278532,106.00
（正版） Python云原生：构建应对海量用户数据的高可扩展Web应用  97871213,75.70
（正版） Python与机器学习实战：决策树、集成学习、支持向量机与神经网络算法详解及编程,46.90
利用Python进行数据分析（原书第2版）,98.77
Python测试驱动开发,96.39
PYTHON自然语言处理,65.57
"Python基础教程(第2版,修订版)+机器学习实战（python基础教程指南）（Pyth",119.88
流畅的Python,112.59
"Python数据分析（影印版,第2版）",77.22
Python机器学习,55.89
教孩子学编程（Python语言版）,47.79
Python Qt GUI快速编程:PyQt编程指南 畅销书籍 计算机 正版Python,62.80
零起点Python足彩大数据与机器学习实盘分析 何海群 畅销书籍 正版,81.20
Web接口开发与自动化测试:基于Python语言 畅销书籍 计算机 正版Web接口开发与自,47.40
Python机器学习算法 赵志勇 著 网络技术 电子工业出版社 9787121313196,55.10
Python数据科学手册 (美)杰克·万托布拉斯(Jake VanderPlas) 著;陶 图书籍,85.56
Python机器学习*实例 (美)普拉提克·乔西(Prateek Joshi) 著;陶俊杰 图书籍,46.32
"Python数据抓取技术与实战 潘庆和,赵星驰 编著 图书籍",40.52
Python项目开发实战 日本BePROUD股份有限公司 著;支鹏浩 译 图书籍,63.26
Python+Spark 2.0+Hadoop机器学习与大数据实战 林大贵 著 图书籍,79.70
Python数据挖掘 (美)梅甘·斯夸尔(Megan Squire) 著;姚军 译 图书籍,47.50
Python 3.0科学计算指南SymPy matplotlib Python编程 数据处理,50.40
精通Python爬虫框架Scrapy,43.10
虫术——Python绝技,74.30
Python带我起飞-入门.进阶.商业实战,57.70
Python物理学高效计算+Python数据处理 Python编程教程书籍,147.90
包邮   原理剖析与Python实践+Python机器学习及实践+Python大战机器学,149.60
Python网络数据采集,44.25
Python程序设计(第3版),51.75
Python数据分析与挖掘实战 Python核心编程 Python语言开发入门教程 Python编程,49.90
面向ArcGIS的Python脚本编程 ArcGIS for Desktop用户Python开发,34.40
Python学习手册 第4版 Python运维实践 计算机网络 程序设计机械工业 python编程入,79.10
Python自然语言处理 python编程语言程序设计书籍 python自然语言处理入门指南 Pyt,62.50
Python编程 第2版 Python编程语言教程书籍 python 程序设计 编程源代码开发基,62.50
Python计算机视觉编程 核心编程设计开发基础教程 动态脚本语言教材 python高手之路 pyt,47.10
Python极客项目编程 python核心编程基础 python编程语言从入门到精通 python学,48.50
python高效开发实战 Python语言编程基础教程书籍 核心编程 Python Web框架开发从,65.60
图解服务器端网络架构 编程 计算机书籍 python爬虫 游戏开发 局域网组建 网站开发 网页设计,55.50
Python可以这样学 零基础学习python的指南 Python基础教程书籍 Python代码优化,51.10
精通Python网络爬虫 核心技术、框架与项目实战 Python编程入门教程 核心技术 框架实战 p,50.40
Python计算与编程实践 多媒体方法 原书第2版  Python程序设计入门 Python编程宝典,51.10
Python机器学习 预测分析核心算法 Python开发程序设计教材 Python语言编程教程书籍,48.50
（正版） Python数据分析：基于Plotly的动态可视化绘图  97871213411,67.20
Python核心编程 第3版（第3版）,80.19
Python编程与问题求解 python语言编程教程书籍 python入门书 python',45.40
树莓派就这么玩 配视频教程 树莓派实战指南 树莓派Python编程指南 编程教程 程序设计教材 树莓,39.90
基于Python的Google App Engine编程,72.16
编程教程软件 Python编程从入门到实践python3.0绝技核心编程基础教程网络爬虫,71.20
Python网络数据采集,47.20
Python编程，第4版(影印版)上下册MARKLUTZ9787564126872东南大学,106.00
Python机器学*,59.30
"Python基础教程(第2版,修订版)+Python核心编程 第3版（Python学习畅销",144.18
流畅的Python + TensorFlow技术解析与实战 精通Python畅销书籍 Te,176.58
PYTHON基础教程(第3版),80.19
程序员学PYTHON,72.09
Python爬虫开发与项目实战,65.57
"Python基础教程（第2版,修订版）",63.99
Python算法教程,55.89
PYTHON基础教程(第2版),40.34
正版Python3.6编程实践指南 计算机科学入门 原书第3版 python语言编程教程书籍 面向对,51.80
"Python学习手册 畅销书籍 计算机 正版 鲁特兹,李军,刘红伟",94.80
"Python3程序开发指南(XX版,修订版) 畅销书籍 计算机 正版Python 3程序开",54.40
PYTHONLINUX系统管理与自动化运维 畅销书籍 计算机 正版Python Linux,71.40
PYTHON 3.7从零开始学,65.57
"Python网络数据采集 (美)米切尔(Ryan Mitchell) 著;陶俊杰,陈小莉  图书籍",46.32
Python入门* Katie Cunningham 图书籍,30.62
PYTHON 深度学习实战:75个有关神经网络建模.强化学习与迁移学习的解决方案 英德拉. 图书籍,63.60
漏洞战争 软件漏洞分析精要+Python绝技运用Python成为*级黑客安全技术大系,144.50
精通Python自然语言处理+NLTK基础教程+NLP汉语自然语言处理原理深度学习4本,189.90
青少年学Python 中小学生计算机编程入门 青少年编程入门教程 核心编程零基础学python编程,56.20
Python语言及其应用python语言程序设计Python程序设计教程Python书籍python,55.50
Python网络爬虫从入门到实践 python语言编程教程书籍 Python网络数据采集 用Pyth,34.40
和孩子一起玩编程+编程真好玩 套装 趣学python 少儿编程真好玩 中小学编程入门书,125.60
Python数据分析基础阮敬9787503783203中国统计出版社,81.00
（正版） Python数据分析从入门到精通  9787121336133,50.40
PYTHON3网络爬虫开发实战,80.19
Python数据科学手册,88.29
Python程序设计案例教程 从入门到机器学习 微课版,40.67
PYTHON程序设计基础实战教程,37.35
Python参考手册(第4版·修订版) 畅销书籍 计算机 正版 [美]大卫 M.比兹利(D,69.60
零起点Python机器学习快速入门 畅销书籍 计算机 正版零起点 Python 机器学习快,47.40
Python数据分析基础 余本国 编著 图书籍,33.34
"从零开始学Python网络爬虫 罗攀,蒋仟 编著 图书籍",47.50
"Python数据分析从入门到精通 张啸宇,李静 编著 图书籍",54.86
PYTHON程序设计基础实战教程 韦玮 图书籍,36.22
Python数据挖掘入门与实践 (澳)罗伯特·莱顿(Robert Layton) 著;杜春 图书籍,46.32
图解数据结构:使用PYTHON 吴灿铭 图书籍,63.60
Python自然语言处理 Steven Bird 图书籍,69.86
"中学生可以这样学Python 董付国,应根球 著 图书籍",34.01
Python数据科学入门 (俄)德米特里·齐诺维耶夫(Dmitry Zinoviev) 著 图书籍,38.46
深入浅出Python机器学习,51.10
编程真好玩+达人迷 Python趣味编程10例 组套装,124.80
Python深度学习-基于TensorFlow,59.25
Python爬虫开发与项目实战,57.70
学习编程第一步-零基础上手Python开发,54.30
从零开始学Python数据分析(视频教学版),50.40
Python测试之道,44.85
包邮深度学习机器学习算法书籍  实用机器学习+深入浅出深度学习+Python大战机器,199.50
Python大战机器学习+TensorFlow+TensorFlow实战+Python,214.50
数据结构与算法-Python语言实现,98.10
Python程序设计案例教程     全国高等职业教育“十三五”规划教材     机械工业出版社,44.10
趣学Python编程 python入门到精通python基础教程编程学习手册程序设计书籍 少年趣味编,31.60
Python爬虫开发与项目实战,59.25
零基础入门学习Python,37.62
学习编程步 零基础上手Python开发 Python编程入门教程书籍 Python库构建Web应,56.80
Python网络爬虫实战（第2版) python3网络爬虫开发实战 python基础教程 pytho,58.50
Python高性能编程 python编程教程书籍 python核心编程 python编程技术从入门到,52.50
玩转Python网络爬虫 Python网络爬虫 Python 3Scrapy 数据爬虫 使用Pyth,49.20
Python数据分析与应用 企业真实项目案例 源代码等相关学习资源 大数据 数据分析 数据挖掘 高职,35.40
Python学习手册(原书第5版),164.30
跟老齐学Python 齐伟 编著 图书籍,54.86
程序设计导论：Python语言实践(英文版),104.30
Python Linux系统管理与自动化运维,66.80
深度实践OpenStack：基于Python的OpenStack组件开发,59.30
（正版） Web接口开发与自动化测试——基于Python语言  9787121310997,50.20
正版Python测试驱动开发珀西瓦尔东南大学出版社考研全新课本9787564159153,71.50
"Python基础教程(第2版,修订版)+机器学习实战（python基础教程指南）（Pyth",119.88
流畅的Python,112.59
"Python语言程序设计 王小银,王曙燕,孙家泽 编著 图书籍",34.01
PYTHON神经网络编程  图书籍,54.16
Python Web开发实战 董伟明 著 图书籍,83.48
量化投资-以Python为工具,69.30
Python程序员面试算法宝典,64.40
达人迷Python趣味编程10例,72.09
Python学习手册,98.77
Python数据科学,82.17
Python机器学习,65.57
青少年学Python,63.99
Flask Web开发:基于Python的Web应用开发实战 第2版,55.89
Python数据挖掘入门与实践,47.79
Python物理建模初学者指南,47.79
"""笨办法""学Python 3",47.79
你也能看得懂的Python算法书,44.25
[二手] 利用Python进行数据分析,35.60
包邮白帽子讲Web扫描+Web安全深度剖析+Python绝技+漏洞战争+软件保护及分析技术,292.60
包邮 量化交易之路+量化投资+零起点Python大数据与量化交易 3本,214.80
包邮 NLTK基础教程+机器学习+Python自然语言处理 3本,169.00
Python程序设计基础教程 慕课版 大学教材,29.10
Python数据科学-技术详解与商业实践 常国珍 赵仁乾 张秋剑 著/机械工业出版社,87.10
Python语言及其应用 畅销书籍 计算机 正版 [美] 卢布诺维克(Bill Luban,62.00
预测分析:Python语言实现:Python语言实现 (美)约瑟夫·巴布科克(Joseph,48.00
从零开始学Python数据分析-视频教学版,62.10
软件自动化测试开发  java和python测试开发实用指南/Web自动化测试/软件自动化测试技术书,43.70
Python 3.7从零开始学 计算机 互联网 程序设计 编程语言 Python 开发过程中的体会和,58.50
Python机器学习基础教程 Python机器学习算法教程书籍 Python语言编程 Python模,55.10
数据结构 Python语言描述 国外高等院校信息科学与技术教材 计算机教材 Kenneth A. L,48.50
跟老齐学Python:Django实战:Django实战 齐伟 编著 编程语言 电子工业出,55.10
PYTHON数据科学导论:概念.技术与应用 (西)劳拉？伊瓜尔//桑蒂？塞吉 图书籍,47.50
Python科学计算 张若愚 著 图书籍,94.99
PYTHON 3爬虫.数据清洗与可视化实战 零一//韩要宾//黄园园 图书籍,40.52
"Python基础教程 刘浪 主编;郭江涛,于晓强,宋燕红 编著 图书籍",35.32
机器学习 Python实践 魏贞原 Python机器学习入门图书 Python编程语言教程从入门到精,42.00
Selenium自动化测试 基于Python语言 web接口应用程序自动化测试工具书 seleniu,34.40
Python数字信号处理应用 Python在DSP中应用教程书籍 Python语言编程基础教程书 P,33.30
Python程序设计 (美)约翰·策勒(John Zelle) 著;王海鹏 译 图书籍,54.16
Python程序设计开发宝典 董付国 著 图书籍,55.54
PYTHON数据分析实战 (意)内利(Fabio Nelli) 著;杜春晓 译 图书籍,46.32
编程真好玩 +青少年学Python 组套装,117.50
包邮 贝叶斯思维+Python大战机器学习+推荐系统:技术、评估及高效算法  3本,195.00
包邮 Java讲义第4版+疯狂Android讲义（Kotlin版）+疯狂Python讲义书籍 共3册,248.80
Python自然语言处理,71.20
Python生物信息学数据管理 9787121303821,46.90
Python程序设计基础与应用 计算机专业本 专科程序设计基础课程教材 以及Pytho,39.60
"Python基础教程(第2版,修订版)+Python核心编程 第3版（Python学习畅销",144.18
Python网络数据采集,47.79
Python网络数据采集 米切尔,46.02
[二手] Python宝典,31.90
HEAD FIRT PYTHON(第2版),99.84
Python程序设计开发宝典,57.27
Python数据科学导论 概念、技术与应用,48.97
Python网络爬虫从入门到实践,40.67
Python算法教程 畅销书籍 计算机 正版Python 算法教程 [挪威]赫特兰(Mag,54.40
Python参考手册+Python Web开发实战+ Python高效开发实战共3本,206.00
深度学习原理与TensorFlow实践+技术解析与实战+流畅的Python 3本,207.90
包邮 Python爬虫开发与项目实战+网络爬虫全解析+Python网络爬虫实战,214.50
Python自然语言处理 python编程语言程序设计书籍 python自然语言处理入门指南 Pyt,62.50
python高效开发实战 Python语言编程基础教程书籍 核心编程 Python Web框架开发从,65.60
基于ArcGIS的Python编程秘笈(XX版) 畅销书籍 计算机 正版基于ArcGIS的,54.40
精通Python自然语言处理 畅销书籍 计算机 正版 [印度] Deepti Chopra,46.80
Python基础教程(第3版)/图灵程序设计丛书,77.82
图解服务器端网络架构 编程 计算机书籍 python爬虫 游戏开发 局域网组建 网站开发 网页设计,55.50
Python可以这样学 零基础学习python的指南 Python基础教程书籍 Python代码优化,51.10
精通Python网络爬虫 核心技术、框架与项目实战 Python编程入门教程 核心技术 框架实战 p,50.40
Python计算与编程实践 多媒体方法 原书第2版  Python程序设计入门 Python编程宝典,51.10
Python编程与问题求解 python语言编程教程书籍 python入门书 python',45.40
树莓派就这么玩 配视频教程 树莓派实战指南 树莓派Python编程指南 编程教程 程序设计教材 树莓,39.90
编程教程软件 Python编程从入门到实践python3.0绝技核心编程基础教程网络爬虫,71.20
Python测试之道,42.70
Python程序设计案例课堂,57.27
Python程序设计教程 杨年华 主编 图书籍,33.77
Python基础教程 Magnus Lie Hetland 图书籍,62.02
面向ArcGIS的Python脚本编程 Paul A.Zandbergen 图书籍,38.46
Python网络数据采集,47.20
Python编程，第4版(影印版)上下册MARKLUTZ9787564126872东南大学,106.00
Python机器学*,59.30
"Python基础教程(第2版,修订版)+Python核心编程 第3版（Python学习畅销",144.18
流畅的Python + TensorFlow技术解析与实战 精通Python畅销书籍 Te,176.58
PYTHON基础教程(第3版),80.19
Raspberry Pi:Python编程入门 Simon Monk  图书籍,30.21
Python3程序开发指南 (美)萨默菲尔德(Mark Summerfield) 著;王弘 图书籍,54.16
"Python程序设计案例课堂 刘春茂,裴雨龙 等 编著 图书籍",55.54
"Python物理学高效计算 (美)安东尼·斯科普斯(Anthony Scopatz),(美 图书籍",77.72
Python数据可视化 畅销书籍 计算机 正版Python 数据可视化 (印)科斯·拉曼(,55.80
编程真好玩+教孩子学编程(Python语言版) 组套装,102.90
[二手]Python科学计算(无光盘)  张若愚 清华大学出版社,39.20
数据结构与算法-Python语言实现,98.10
Python程序设计案例教程     全国高等职业教育“十三五”规划教材     机械工业出版社,44.10
趣学Python编程 python入门到精通python基础教程编程学习手册程序设计书籍 少年趣味编,31.60
Python爬虫开发与项目实战,59.25
零基础入门学习Python,37.62
学习编程步 零基础上手Python开发 Python编程入门教程书籍 Python库构建Web应,56.80
Python网络爬虫实战（第2版) python3网络爬虫开发实战 python基础教程 pytho,58.50
Python高性能编程 python编程教程书籍 python核心编程 python编程技术从入门到,52.50
玩转Python网络爬虫 Python网络爬虫 Python 3Scrapy 数据爬虫 使用Pyth,49.20
Python数据分析与应用 企业真实项目案例 源代码等相关学习资源 大数据 数据分析 数据挖掘 高职,35.40
Python学习手册(原书第5版),164.30
程序设计导论：Python语言实践(英文版),104.30
Python Linux系统管理与自动化运维,66.80
深度实践OpenStack：基于Python的OpenStack组件开发,59.30
Python物理建模初学者指南 python数据结构设计教程书籍 python语言基础入门 pyth,41.40
用Python写网络爬虫 第2版 游戏开发应用 Python编程序设计基础教程入门书籍 python,34.20
Python程序设计,59.30
（正版） Python编程从零基础到项目实战(微课视频版)  9787517067146,51.90
（正版） Python机器学习算法  9787121313196,58.70
Python编程(第四版) 9787512355309,134.60
Python树莓派编程 9787111550303 机械工业出版社,30.90
"Python Cookbook（中文版,第3版）",87.48
零起点Python大数据与量化交易,81.18
"Python3程序开发指南（第2版,修订版）",55.89
我的Python世界,55.89
Python学习手册(原书第5版)(上下),164.25
Python高效开发实战:Django、Tornado、Flask、Twisted 畅销书,70.50
Python编程入门 全3册 Python编程从入门到实践 零基础学习Python Python基础,237.50
深度学习 基于Keras的Python实践 魏贞原Keras编程框架书深度学习入门和实践应用图书 深,41.40
Python编程基础 9787115434142 人民邮电出版社,28.40
Java从入门到精通 第4版+C语言从入门到精通 第3版+Python编程从入门到实践 全3册 核心,218.60
Python基础教程 第3版+Python3.5从零开始学 全2册 编程新手入门 软件工具 pyth,158.00
MicroPython入门指南 9787121328466 电子工业出版社,37.20
零起点Python机器学习快速入门,43.70
Python全栈开发实践入门 python全栈开发教程书籍 python全栈开发工程师前端后端开发测,69.00
Python编程快速上手让繁琐工作自动化+Python核心编程第3版 2册 编程基础教程网络爬虫入门,168.00
python编程从入门到实践 让繁琐工作自动化 Python从入门到精通 Python编程程序设计P,50.20
零基础学编程：树莓派和Python 9787121343445 电子工业出版社,30.90
Effective Python:编写高质量Python代码的59个有效方法 978711,37.20
Python核心编程第3版+零基础入门学习Python 全2册  python入门到精通 pytho,148.50
正版 python语言程序设计基础 第2版第二版 嵩天 礼欣 黄天羽 教育部大学计算机课程,31.20
PYTHON基础教程(第3版) (挪威)芒努斯？利？海特兰德 图书籍,77.72
达人迷 PYTHON趣味编程10例 [美]Brendan Scott 图书籍,69.86
Python设计模式 (印)吉里德尔(Chetan Giridhar) 著;韩波 译 图书籍,31.23
PYTHON编程导论(第2版) (美)约翰？谷泰格 图书籍,54.16
流畅的Python + TensorFlow技术解析与实战 精通Python畅销书籍 Te 图书籍,171.13
Python高手之路 (法)朱利安·丹乔(Julien Danjou) 著;王飞龙 译 图书籍,43.18
"Python标准库 (美)荷尔曼,刘炽 9787111378105 机械工业出版社",219.70
Python编程快速上手+Java编程思想（第4版）全2册 网络爬虫书籍计算机 视频编程从入门到精通,177.00
像计算机科学家一样思考Python (美)艾伦·B.唐尼(Allen B.Downey)  图书籍,38.46
Python基础教程(第3版)[挪]芒努斯·利·海特兰德(Magnus Lie Hetl9,288.00
Python核心编程(第二版) 9787115178503 人民邮电出版社,56.10
"Python网络编程基础 [美] 高森（John Goerzen）,莫迟 等 978712",117.00
动态语言技术精品书廊 Python源码剖析：深度探索动态语言核心技术 陈儒 9787121,119.30
趣学Python,47.79
Python Web开发学习实录（配光盘）（Web程序员成功之路） 李勇、王文强 图书籍,53.13
"Python面向对象编程指南 (美)洛特(Steven F.Lott) 著;张心韬,兰亮  图书籍",62.02
精通Python爬虫框架Scrapy+精通Scrapy+爬虫开发与项目实战,147.50
Python编程入门(第3版)  python核心编程教程书籍 python学习手册 基础教程,27.40
Python 3网络爬虫开发实战 项目开发教程书籍 分布式视频爬虫录音爬虫编写 数据爬取技术 pys,70.50
用Python写网络爬虫+Python编程从入门到实践 全2册  Python编程序设计基础教程入门,138.00
(正版特价)Python硬件编程实战 计算机与互联网 书籍|230038,19.60
教孩子学编程+趣学Python+父与子的编程之旅 全3册 教孩子编程的图书 python编程入门教程,187.00
"Python学习手册(美)鲁特兹,侯靖9787111267768机械工业出版社",316.00
"Python参考手册(第4版) (美)比兹利,谢俊,杨越,高伟 9787115242594",146.90
Python自动化运维:技术与佳实践 9787111483069 机械工业出版社,43.50
Python网络编程 第3版 Python3爬虫数据分析编程理解技术 Python构建网络应用程序技,55.50
父与子的编程之旅 与小卡特一起学Python 教孩子编程的图书 python编程入门教程 Pytho,43.70
Python算法教程 python语言编程入门书籍 Python程序设计教材Python基础教程 利,48.50
Python爬虫开发与项目实战,63.20
Keras快速上手:基于Python的深度学习实战 9787121318726 电子工业出,57.70
PYTHON高效开发实战 9787121300103 电子工业出版社,56.10
物联网Python开发实战 9787121337512 电子工业出版社,43.50
正版 玩转Django 2.0 黄永祥 Python编程教程书籍 DjangoWeb开发,48.50
PySpark实战指南：利用Python和Spark构建数据密集型应用并规模化部署,44.10
（正版） 机器人Python青少年编程开发实例  9787121335396,50.70
零起点Python大数据与量化交易 大数据分析量化投资策略书籍 实盘交易手册 Python大数据用P,73.20
Python编程快速上手 让繁琐工作自动化 Python从入门到精通 Python编程书籍 计算机程,37.80
零起点Python足彩大数据与机器学习实盘分析  何海群著 Python编程语言教程书籍 Panda,73.20
Python 3学习笔记 上卷 python基础教程 python编程从入门到实践 python程序,60.60
Python数据可视化之matplotlib实践 数据分析从入门到实战系列 Python编程语言入门,44.80
Python程序设计教程 涵盖python3.0到3.5实用特性 林信良 清华大学出版社 pytho,43.10
Python编程入门（第3版）  python基础教程 Python编程学习手册 python核心编,28.30
Python 深度学习实战：75个有关神经网络建模、强化学习与迁移学习的解决方案,59.30
预测分析建模：Python与R语言实现,59.30
自学Python 编程基础、科学计算及数据分析,59.30
（正版） Python数据分析入门——从数据获取到可视化  9787121336539,50.20
Python+Spark 2 0+Hadoop机器学*与*数据实战 97873024907,66.30
PYTHON高性能编程+流畅的Python  Python 学习入门到进阶 Python,176.58
Python学习手册,98.77
PYTHON高性能编程+流畅的Python  Python 学习入门到进阶 Python,176.58
跟老齐学Python,56.58
PYTHON程序员面试算法宝典,53.95
Python网络数据爬取及分析从入门到精通(爬取篇),49.04
Raspberry Pi:Python编程入门,31.16
"Python计算机视觉编程 畅销书籍 正版 [美]Jan Erik Solem,朱文涛",54.40
"趣学Python:教孩子学编程 畅销书籍 计算机 正版 [美] 布里格斯,尹哲",46.80
树莓派Python编程入门与实战(XX版) 畅销书籍 计算机 正版 [美] Richard,54.40
机器学习系统设计:Python语言实现:Python语言实现 (美)戴维·朱利安(Davi,48.00
Keras快速上手:基于Python的深度学习实战 畅销书籍 计算机 正版Keras快速上,62.80
我的PYTHON世界:玩MINECRAFT我的世界学PYTHON编程 程晨 图书籍,54.16
PYTHON3网络爬虫开发实战 崔庆才 图书籍,77.72
Python爬虫开发与项目实战 范传辉 编著 图书籍,63.60
"Python网络爬虫从入门到实践 唐松,陈智铨 编著 图书籍",39.44
Python贝叶斯分析 (阿根廷)奥斯瓦尔多·马丁(Osvaldo Martin) 著;田 图书籍,55.24
Python数据分析 (印尼)伊德里斯(Ivan Idris) 著;韩波 译 图书籍,46.32
Python性能分析与优化 (乌拉圭)费尔南多·多格里奥(Fernando Doglio) 图书籍,35.32
Python程序设计/企业级卓越人才培养解决方案“十三五”规划教材,41.10
编程语言实现模式,61.20
Python数据科学导论-概念.技术与应用,43.10
包邮 MySQL运维内参：MySQL Galera+流畅的Python python 2本,190.00
包邮数据科学家养成手册+Python大战机器学习+数据科学家修炼之道 3本,164.00
利用Python进行数据分析 原书第2版 基础教程Python实践从入门到精通计算机数据分析数据科学,73.40
从芯片到云端 Python物联网全栈开发实践 python全栈开发教程书籍 物联网通信技术云计算数据,119.00
零基础入门学习Python 小甲鱼计算机/网络 程序设计 零基础学编程 python基础学,33.10
虫术 Python绝技 梁睿坤 著 Python 3网络爬虫开发实战教程书籍 深入分析爬虫测试与调试,75.20
Python参考手册（第4版·修订版）python学习手册核心编程 python基础教,63.40
21天学通Python第二版 零基础入门学习python程序设计python基础教程 pyhton,43.70
笨办法学Python3 python基础教程编程入门 编程python视频教程python书籍 py,38.00
Web接口开发与自动化测试——基于Python语言 自动化测试教程书籍 Se,43.70
Python物理建模初学者指南 python数据结构设计教程书籍 python语言基础入门 pyth,41.40
用Python写网络爬虫 第2版 游戏开发应用 Python编程序设计基础教程入门书籍 python,34.20
Python程序设计,59.30
（正版） Python编程从零基础到项目实战(微课视频版)  9787517067146,51.90
（正版） Python机器学习算法  9787121313196,58.70
Python编程(第四版) 9787512355309,134.60
"Python Cookbook（中文版,第3版）",87.48
零起点Python大数据与量化交易,81.18
"Python3程序开发指南（第2版,修订版）",55.89
我的Python世界,55.89
Python学习手册(原书第5版)(上下),164.25
Python高效开发实战:Django、Tornado、Flask、Twisted 畅销书,70.50
Python编程入门 全3册 Python编程从入门到实践 零基础学习Python Python基础,237.50
Python全栈开发实践入门 python全栈开发教程书籍 python全栈开发工程师前端后端开发测,69.00
包邮Python机器学习 5个数据科学家案例解析+机器学习 周志华西瓜书机器学习入门书,102.80
包邮Python 3爬虫 数据清洗与可视化实战+Python3网络爬虫开发实战,110.80
正版 Python网络爬虫从入门到实践 零基础自学Python编程从入门到精通教程书籍,39.20
量化投资：以Python为工具 计算机与互联网 书籍,78.20
包邮Python Linux系统管理与自动化运维 Python Linux操作系统编程教程,66.00
零起点Python大数据与量化交易 计算机与互联网 书籍,81.20
包邮11招玩转网络安全 用python更安全 +Python绝技::运用Python成为顶级黑客书籍,110.80
Python Qt GUI快速编程——PyQt编程指南+Python数据抓取技术与实战,94.70
Python自然语言处理+Python自然语言处理实战 核心技术与算法+Python文本分析,169.80
包邮Django 2.0 入门与实践 李健+Python新手使用Django架站的16堂课书籍,122.80
包邮预售疯狂Python讲义+Python 3.7从零开始学 python编程快速上手从入门到精通书,147.60
包邮物联网Python开发实战+从芯片到云端:Python物联网全栈开发实践教程书,138.00
父与子的编程之旅 与小卡特一起学Python 教孩子编程的图书python编程入门教程,49.00
虫术 Python绝技+精通Scrapy网络爬虫 Python 2Python 3,118.50
零基础入门学习Python 小甲鱼 Python3+机器学习 周志华 人工智能机器学习书,102.80
Python贝叶斯分析 python编程教程书籍,49.50
包邮 python语言网络数据采集+Python网络编程攻略+Python绝技共3本,137.00
包邮Flask Web开发基于Python的Web应用开发实战 第2版,129.80
包邮Python大战机器学习+Tensorflow：实战Google深度学习框架  2本,111.00
包邮 从芯片到云端 Python物联网全栈开发实践 python全栈开发教程书籍,82.50
Python核心编程（第3版）英文版 python程序开发教程书籍 python正则表达,74.00
包邮Python机器学习基础教程Python机器学习算法教程书籍,59.00
包邮 深度学习+深入浅出深度学习:原理剖析与Python实践 机器学习算法,182.00
包邮 深度学习、优化与识别+深入浅出深度学习：原理剖析与Python实践 2本,155.00
包邮 Python数据科学手册+像计算机科学家一样思考Python 第2版,118.00
包邮数据科学家养成手册+Python大战机器学习:数据科学家的个小目标  2本,112.00
包邮Python大战机器学习：数据科学家的个小目标+TensorFlow实战 2本,110.00
Python与机器学习实战+深入浅出深度学习 原理剖析与Python实践书籍,109.50
